idannonce,cp,ville,codeinsee,descriptif_fr,px,surface,annee_construct,nb_pieces,latitude,longitude,city_name,city_id,districts_id,city_code_insee_sl,districts_name,region_id,min_px,max_px,min_surface,max_surface,min_nbpiece,max_nbpiece,groups,len_group
147154091,38100,Grenoble,380185.0,place des saules venez decouvrir cet appartement de type t qui a ete modifie pour etre aux normes pmr avec equipement d un rail permettant d aller de la chambre a la salle de bain il se compose d une tres belle piece de vie avec cuisine ouverte et le tout donnant sur un balcon expose ouest le coin nuit a ete modifie pour devenir chambres dont une de m mais vous avez la possibilite de faire chambres la salle de bain a ete agrandi et comprenant le wc il se trouve en etage eleve avec ascenseur il est traversant ce qui lui permet d etre lumineux et tres calme transport le c se trouve a proximite pour vous emmenez directement en ville quartier il donne sur le parc jean verlhac proche des ecoles immeuble immeuble securise avec ascenseur et digicode et porte automatique ce que nous aimons sa vue et ses volumes bien soumis au statut de la copropriete oui nombre de lots d habitation de la copropriete nombre de lots total de la copropriete charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non annee de construction de l immeuble dpe d pour decouvrir cette reelle opportunite d acquisition contactez moi angelique flores moncenis domene bis place stalingrad domene nos honoraires ,65000.0,88.87,,4.0,45.163392,5.739461,Grenoble,15869.0,41645.0,380185.0,Arlequin,252,61750.0,68250.0,84.4265,93.3135,3.0,5.0,[],0
154114047,38100,Grenoble,380185.0,iad france audrey biasio vous propose rare la bruyere proche malherbe spacieux t avec terrasse fermee de m environ tres lumineux et tres calme decouvrez ce bel appartement sans travaux a prevoir situe dans une residence tres entretenue proche des commerces ecoles et commodites compose d un grand sejour ouvert sur terrasse avec vue degagee une cuisine equipee separee belles chambres avec placards salle de bain un wc separe residence de belle tenue securisee avec ascenseur acces handicape double vitrage placards cave a decouvrir la presente annonce immobiliere vise lot principal situe dans une copropriete formant lots au total ne faisant l objet d aucune procedure en cours et d un montant de charges d environ euros par mois soit euros annuel declare par le vendeur honoraires d agence a la charge du vendeur information d affichage energetique sur ce bien dpe d indice et ges d indice la presente annonce immobiliere a ete redigee sous la responsabilite editoriale de mme audrey biasio id agent commercial mandataire en immobilier immatricule au registre special des agents commerciaux rsac du tribunal de commerce de grenoble sous le numero ,140000.0,99.0,1973.0,5.0,45.167002000000004,5.733057,Grenoble,15869.0,41645.0,380185.0,Arlequin,252,133000.0,147000.0,94.05,103.95,4.0,6.0,[154426023],1
148924465,38400,Saint-Martin-d'Heres,380421.0,a acheter appartement pieces cuisine terrasse garage chauffage individuel au gaz m etage sur compose entree grand sejour salle a manger avec cuisine ouverte chambres salle de bain avec douche italienne nombreux rangements transport tram d bus c et ndeg quartier la plaine ce quartier abrite habitants qui ont une moyenne d age de ans ont des revenus moderes vivent majoritairement en famille et sont principalement proprietaires de leur logement le quartier dispose aux alentours de divers services et infrastructures de transport de commerce d education de culture de sante immeuble copropriete de fermee tres bien tenue et a jour travaux ce que nous aimons belles prestations pour cet appartement au calme et sans vis a vis pas de travaux a prevoir grande terrasse exposee sud vendu avec ou sans garage bien soumis au statut de la copropriete non nombre de lots d habitation de la copropriete nombre de lots total de la copropriete charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non annee de construction de l immeuble dpe c pour decouvrir cette reelle opportunite d acquisition contactez moi stephane chapas moncenis grenoble cours jean jaures grenoble nos honoraires ,230000.0,84.81,,4.0,45.177524,5.753975,Saint-Martin-d'Hères,16096.0,41688.0,380421.0,Renaudie-La Plaine,252,218500.0,241500.0,80.5695,89.0505,3.0,5.0,"[151131015, 147041505, 151066093, 150796047, 154370019, 153140191, 154210349, 151522923, 153329467, 154104967]",10
153822699,38400,Saint-Martin-d'Heres,380421.0,sur la commune de saint martin d heres proche village au dernier etage d une copropriete ravalee et fermee avec stationnement coup de coeur pour cet appartement de type pieces plus cuisine d une surface d environ m entierement renove avec gout en entrant dans ce logement vous trouverez une agreable piece de vie ouverte sur une cuisine equipee offrant une surface totale de m traversant nord sud du cote sud vous trouverez le sejour avec acces sur un balcon et au nord la cuisine avec une loggia attenante pour plus de fonctionnalite dans la continuite des pieces de vie vous trouverez un coin nuit separe ou se trouve chambres une salle de bain avec douche ainsi qu un wc separes dans le degagement sont amenages des placards le double vitrage est present dans tout l appartement appartement traversant tres lumineux aucun travaux a prevoir ce bien est vendu avec une place de parking privee ainsi qu une cave transport bus et c quartier proche village immeuble dans une copropriete fermee et ravalee ce que nous aimons aucun travaux a prevoir bien soumis au statut de la copropriete non charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non dpe c pour decouvrir cette reelle opportunite d acquisition contactez moi fanny gastaldi arch immo avenue du mai echirolles nos honoraires ,115000.0,55.64,,3.0,45.170598999999996,5.763458999999999,Saint-Martin-d'Hères,16096.0,41690.0,380421.0,Le Village,252,109250.0,120750.0,52.858,58.422000000000004,2.0,4.0,"[152302781, 154711741, 146150697, 154104645, 153188201, 154106603, 152137597]",7
150189205,38130,Échirolles,380151.0,secteur bayard au dernier etage d une residence de standing venez decouvrir ce lumineux t compose d une cuisine independante un sejour avec cheminee et acces au balcon filant jusqu au deux chambres une salle de bains et un wc separe l appartement offre de beaux volumes avec un sejour de m et une possibilite d ouvrir la cuisine de m cave incluse et possibilite de garage dans la residence vue imprenable sur nos belles montagnes travaux a prevoir euros euros hors honoraires honoraires partages entre le vendeur et l acquereur honoraires ttc a la charge de l acquereur inclus ,118500.0,74.0,,3.0,45.146267,5.704397,Échirolles,15838.0,41619.0,380151.0,Comboire,252,112575.0,124425.0,70.3,77.7,2.0,4.0,"[148560325, 152220675, 154494955, 154104253, 152590227, 154106615]",6
149726273,38120,Saint-Égrève,380382.0, st egreve appartement lumineux expose sud dans un secteur calme et verdoyant situe dans la copropriete de standing des parcs de rocheplaine efficity vous propose cet appartement de m au eme etages avec ascenseur dans un secteur calme et recherche pour sa qualite de vie a proximite des commerces des acces autoroutiers en direction de lyon et du tramway ligne e vous serez a l hypercentre de grenoble en moins de minutes vous disposerez d un grand sejour avec acces sur terrasse donnant sur le parc une cuisine amenagee deux chambres dont l une est attenante a la salle de bain un dressing amenage de nombreux rangements viendront completer l appartement c est une residence avec services c est pourquoi les charges comprennent l ensemble des frais lies a l appartement soit eur par mois chauffage eau chaude eau froide gestion de la copro mais egalement entretien du parc pour les plus sportifs l acces au tennis ainsi qu a la piscine vous ne recevez aucune facture de consommation tout est compris a propos de la copropriete pas de procedure en cours nombre de lots charges previsionnelles annuelles euros efficity societe par actions simplifiee au capital de euros carte professionnelle cpi delivree par la prefecture de police de paris siege avenue de villiers paris garantie financiere cegc pour un montant de euros rcs paris laetitia villien agent commercial du reseau immobilier efficity est inscrit au rsac de grenoble ndeg ref annonce ,305900.0,75.0,,3.0,45.245678600000005,5.6704413,Saint-Égrève,16058.0,41680.0,380382.0,Barnave-Saint Robert,252,290605.0,321195.0,71.25,78.75,2.0,4.0,"[150933863, 154224251]",2
154027449,38100,Grenoble,380185.0,vigny musset residence plein soleil au dernier etage d un immeuble de avec ascenseur magnifique duplex avec terrasse expose sud cet appartement de type pieces cuisine d environ m comprend un sejour salle a manger de m avec une belle terrasse de m avec vue sur les massifs une cuisine entierement equipee de m des toilettes et rangements a l etage l espace nuit avec chambres une salle de bain avec wc l appartement donne sur un square donc il n y a aucun bruit il est agremente d une cave possibilite de garage a decouvrir tres vite nego sophie do boi ref ,180000.0,82.56,2004.0,4.0,45.166313,5.728207,Grenoble,15869.0,41645.0,380185.0,Arlequin,252,171000.0,189000.0,78.432,86.688,3.0,5.0,"[149478087, 154722253, 139511355, 145254367, 152471403, 153511527, 154105849]",7
151066093,38100,Grenoble,380185.0,venez decouvrir cet appartement t lumineux et spacieux de m avec un balcon de m idealement situe proche des transports en commun commerces et ecoles situe au eme etage avec ascenseur il dispose d un grand sejour ouvert sur une cuisine amenagee et partiellement equipee le tout donnant sur un balcon sans vis a vis partie nuit separee avec chambres une salle de bain wc separe et buanderie possibilite d acquerir un garage en supplement le bien comprend lot et il est situe dans une copropriete de lots les charges courantes annuelles moyennes de copropriete sont de euros prix de vente euros honoraires charge vendeur contactez votre conseiller safti alexis beaufils agent commercial immatricule au rsac de grenoble sous le numero ,222000.0,87.0,2009.0,4.0,45.178196,5.705571,Grenoble,15869.0,41642.0,380185.0,Abry,252,210900.0,233100.0,82.64999999999999,91.35000000000001,3.0,5.0,"[150595519, 147041505, 148924465, 150796047, 154106667, 150075673]",6
150595459,38600,Fontaine,380169.0,fontaine aristide briand venez decouvrir ce t a minutes du tram a beneficiant d une vue traversante sur l ensemble des massifs sans vis a vis vous serez seduits par sa distribution jour nuit ses possibilites d agrandissement et sa clarte tres calme car donnant sur l interieur de la copropriete vous pourrez profiter d un balcon sud les charges incluent le chauffage et l eau chaude pas de travaux a prevoir dans la copropriete un rafraichissement de l appartement sera a prevoir climatise transport tram a quartier hotel de ville immeuble bon etat ce que nous aimons sa proximite des commerces et du centre ville de grenoble grace au tram a a bien soumis au statut de la copropriete non charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non dpe pour decouvrir cette reelle opportunite d acquisition contactez moi odile lorenzini fonciere etoile place hubert dubedout grenoble nos honoraires ,97000.0,75.0,,4.0,45.19153,5.686534,Fontaine,15854.0,41633.0,380169.0,Les Floralies,252,92150.0,101850.0,71.25,78.75,3.0,5.0,"[153128329, 154268707, 153683165, 153049847, 154104361, 154268715, 146931699]",7
144895721,38100,Grenoble,380185.0,grenoble cours de la liberation dans une residence de bon standing grand pieces cuisine de m salon de m avec l acces a une belle terrasse de m qui permet de diner en famille une cuisine independante avec cellier et l acces a un balcon avec vue chambres spacieuses de m et m une salle de bains et un wc independant ses grandes baies vitrees permettent une belle luminosite de l appartement deux caves permettent un rangement supplementaire possibilite de beneficier d un garage supplementaire dans la residence euros sur agda retrouvez de nombreuses photos et un croquis de l appartement transport tram e au pied acces rocade facile sisteron lyon chambery quartier quartier apprecie ecole st pierre du rondeau en face lycee proche a pied immeuble immeuble de tres bon standing securise a l entree grand ascenseur acces possible en fauteuils roulants et poussettes ce que nous aimons sa terrasse balcon ses volumes ses grandes baies vitrees qui permet sa belle luminosite son immeuble standing son garage possible dans l immeuble ses caves bien soumis au statut de la copropriete non nombre de lots d habitation de la copropriete nombre de lots total de la copropriete charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non annee de construction de l immeuble dpe d pour decouvrir cette reelle opportunite d acquisition contactez moi elisabeth hugot agence agda cours jean jaures grenoble nos honoraires ,165000.0,85.45,,3.0,45.168706,5.712863,Grenoble,15869.0,41642.0,380185.0,Abry,252,156750.0,173250.0,81.1775,89.72250000000001,2.0,4.0,"[153923139, 154465157, 144950081, 145516643, 153134875, 146749787, 145278057, 148938449, 127563815, 152545783, 152763579]",11
144326713,38400,Saint-Martin-d'Heres,380421.0,localise a saint martin d heres residence le mas limite eybens poisat cet appartement acheve en comporte pieces reparties sur m il est pourvu d un sejour agreable de m d une cuisine equipee avec loggia fermee et de autres chambres d environ m il est egalement dote d une salle de bain et d un wc separe l appartement merite quelques rafraichissements malgre tout il dispose du double vitrage pvc dans chaque piece cet appartement traversant sud est nord ouest est situe au eme etage de l immeuble et dispose d un balcon sur lequel vous profiterez du soleil levant vous beneficierez egalement de cette maniere d une vue degagee sur le murier il comporte aussi une place de parking privative et une cave en sous sol ideal pour stocker differentes affaires pour la saison froide vous pourrez compter sur des radiateurs pour un chauffage individuel qui fonctionne au gaz chaudiere neuve encore garantie ans les charges annuelles de copropriete sont de euros et la taxe fonciere de euros le prix de cet appartement est fixe a euros et les honoraires de l agence sont a la charge du vendeur n hesitez pas a prendre contact avec panzica priscillia pour une premiere visite reference transport ce bien etant a min des arrets de bus pour grenoble et st martin d heres c n ayez pas d inquietude pour tous vos deplacements quartier avec l ecole paul bert a min ainsi que des commerces proche de la copropriete boulangerie superette cet appartement est bien entoure immeuble enfin la copropriete est a jour de tous travaux ravalement isolation par l exterieur etancheite des toits fermeture de la copropriete par portail electrique installation interphone et digicode ce que nous aimons nombreuses places de parking au sein de la residence bien soumis au statut de la copropriete non charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non dpe c pour decouvrir cette reelle opportunite d acquisition contactez moi priscillia panzica smh immobilier avenue ambroise croizat saint martin d heres nos honoraires ,110000.0,68.0,,4.0,45.164575,5.749921,Saint-Martin-d'Hères,16096.0,41689.0,380421.0,Teyssère,252,104500.0,115500.0,64.6,71.4,3.0,5.0,"[153510159, 151740781, 152294709, 154447033, 149467775, 152605899, 154104639, 154012831, 143713489, 149107413, 150022229, 149803493, 154105047, 154105045, 145478147, 154106613, 154561063, 154104971, 147288999]",19
152380203,38000,Grenoble,380185.0,propose en exclusivite par votre agence guy hoquet situe a grenoble cet appartement comptabilise pieces reparties sur m ideal pour un couple avec enfant il est pourvu de chambres d un sejour et d une cuisine independante il est aussi dote d une salle de bain et d un wc de plus cet appartement dispose de balcons a decorer et a fleurir comme vous le souhaitez parmi les autres atouts vous beneficiez d une cave pratique pour entreposer differentes affaires l appartement est localise au e etage de l immeuble qui en compte l immeuble dispose d un ascenseur la presence d un visiophone et d un interphone offre un acces plus securise a la residence pour la saison froide vous pourrez compter sur des radiateurs pour un chauffage collectif relie a la ville son prix est de euros les charges de cette copropriete de lots sont de euros par an prenez contact avec notre agence pour une premiere visite reference guy hoquet grenoble copropriete de lots charges annuelles euros ,200000.0,88.0,,4.0,45.181739807129,5.733811855316,Grenoble,15869.0,41643.0,380185.0,Allies-Clos d'Or,252,190000.0,210000.0,83.6,92.4,3.0,5.0,"[153982073, 153417789, 152509335, 153489935, 148500761, 152595881, 154465143, 154105907, 150431993]",9
147546919,38400,Saint-Martin-d'Heres,380421.0,dans la residence tres recherchee les alloves saint martin d heres dans une copropriete familiale entouree d un parc avec de nombreux jeux pour enfants tres beau pieces c de m situe au eme etage sans ascenseur l appartement est compose de la maniere suivante un sejour donnant sur le balcon avec vue sur parc sans vis a vis une belle cuisine equipee grandes chambres un dressing amenage de m balcon expose sud parking de copropriete ferme gardien cellier sur le palier en parfait etat garage possible en sus transport bus rocade quartier alloves immeuble belle copropriete gardien pas de travaux a venir ce que nous aimons verdure calme bien soumis au statut de la copropriete oui nombre de lots d habitation de la copropriete nombre de lots total de la copropriete charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non annee de construction de l immeuble dpe d pour decouvrir cette reelle opportunite d acquisition contactez moi karine boitel bugey immobilier boulevard agutte sembat grenoble nos honoraires ,159000.0,80.0,,4.0,45.171353,5.767378,Saint-Martin-d'Hères,16096.0,41690.0,380421.0,Le Village,252,151050.0,166950.0,76.0,84.0,3.0,5.0,"[147821291, 136033281, 143508121, 150595583, 149107405, 151052257, 151190561, 127563815, 152545783, 154104251, 145649325, 148793709]",12
152204703,38600,Fontaine,380169.0,venez decouvrir ce chaleureux t de m situe au er etage cet appartement possede chambres de m un sejour de m environ et une cuisine semi ouverte sur le sejour de plus de m ce bien des annees a eu un ravalement de facade il y a ans et a ete isole par l exterieur en meme temps un grand hall d entree une loggia une cave et un petit balcon viennent completer ce bien vous apprecierez sa localisation au coeur d un quartier en pleine expension a proximite de toutes les commodites supermarche boulangerie pharmacie etc les charges de copropriete mensuelles sont de eur le chauffage individuel est au gaz a visiter sans tarder avec fabien barra annonce redigee et publiee par un agent mandataire ,120000.0,67.44,1960.0,4.0,45.198986053,5.693401814,Fontaine,15854.0,41628.0,380169.0,Bastille,252,114000.0,126000.0,64.068,70.812,3.0,5.0,"[153510159, 154711739, 147619281, 148924457, 149467775, 151670189, 151724189, 147928567, 151612985, 149107413, 154601543, 150726029, 145462339, 151085161, 154104937, 153329465, 145478147, 149223357, 154105023, 154105875]",20
154581127,38360,Sassenage,380474.0,appartement de type t rue des buissieres m balcons dans copropriete calme et securise le bien est compose d une cuisine independante d un salon ouvert sur balcon de deux chambres d une salle d eau ainsi qu un wc independant cote dependance vous trouverez une cave en sous sol possibilite de garage en sus copropriete de lots pas de procedure en cours charges annuelles euros ,148000.0,70.92,1960.0,3.0,45.202259063721,5.666130065918,Sassenage,16146.0,41699.0,380474.0,La Falaise,252,140600.0,155400.0,67.374,74.46600000000001,2.0,4.0,"[154469465, 154138775, 148961013, 150595501, 154708323, 152747367, 150604827, 147405143, 147897763, 142827435, 154268697, 154268679, 151941805, 149803473, 154104569, 154104631, 148228983, 142830219, 154307501]",19
139511355,38100,Grenoble,380185.0,grand t d env m etage eleve avec ascenseur sejour m cuisine separee grandes ch salle de bains wc cave copro lots charges eur an honoraires charge vendeur classe energie d ,189000.0,83.0,,3.0,45.179893,5.716638,Grenoble,15869.0,41642.0,380185.0,Abry,252,179550.0,198450.0,78.85,87.15,2.0,4.0,"[154722253, 154027449, 153489935, 154465143, 154560959, 153511527, 150431993]",7
154564545,38360,Sassenage,380474.0,proches tous commerces et transports en communs bus et tram ligne a decouvrez cet agreable appartement de type t cuisine de m au sixieme etage sur sept avec ascenseur dans une residence calme et fermee appartement lumineux et traversant avec une piece de vie de m donnant sur un balcon et une loggia deux chambres de m et m vendu avec une cave a voir sans tarder le bien comprend lots et il est situe dans une copropriete de lots les charges courantes annuelles moyennes de copropriete sont de euros prix de vente euros honoraires charge vendeur contactez votre consultant megagence remy garcia agent commercial immatricule au rsac de grenoble sous le numero ,135000.0,55.0,1968.0,3.0,45.200702,5.668791000000001,Sassenage,16146.0,41700.0,380474.0,La Plaine,252,128250.0,141750.0,52.25,57.75,2.0,4.0,"[149695535, 151159801, 151443713, 151927599, 154567255, 150185261, 154425161, 153464593, 152084743, 154105013]",10
145254367,38100,Grenoble,380185.0,dans residence de standing en dernier etage agreable t de m a la vente cuisine fermee sejour trois chambres vue panoramique sur belledonne et vercors balcon prevoir rafraichissements classe energie d proche tram et commodites mandat ndeg ,175000.0,80.0,,4.0,45.167609000000006,5.707269,Grenoble,15869.0,41642.0,380185.0,Abry,252,166250.0,183750.0,76.0,84.0,3.0,5.0,"[153923681, 149478087, 154722253, 154027449, 154194981, 154294269, 152471403, 154105849, 151148921, 142723087, 152763579]",11
154181685,38320,Eybens,380158.0,localise a eybens limite st martin d heres poisat cet appartement aux volumes interessants datant de l annee offre pieces reparties sur m il est pourvu d un beau sejour lumineux de m ainsi que d une cuisine separee possibilite de casser la cloison cuisine sejour mur non porteur pour une piece de vie de plus de m de plus de m toute equipee avec electromenagers de marque four de dietrich plaque de cuisson gaz feux et hotte bosch nombreux rangements et de chambres avec placards muraux et jolis parquets ponces vitrifies entre et m chacune il est aussi dote d une salle d eau et d un wc separe il possede egalement un balcon avec un petit coin terrasse qui vous fera profiter d un espace supplementaire parmi les autres points forts vous beneficierez d une place de stationnement au pied de l immeuble pour votre vehicule et d une cave privee pratique pour stocker differentes affaires l appartement se trouve au eme etage sur du batiment de quoi profiter d une vue degagee sans aucun vis a vis sur le parc de la residence et sur nos massifs grenoblois si apprecies parmi les autres atouts de cet appartement vous profiterez de belles prestations tels que double vitrage pvc porte d entree a points volets roulants electriques dans toutes les pieces seul le tableau electrique est a refaire estimation cout euros maximum un chauffage collectif au gaz est installe dans le batiment et des repartiteurs individuels de consommation a hauteur de seront prochainement poses a la charge des vendeurs travaux votes lors de la derniere assemblee generale l appartement est equipe de radiateurs les charges de cette copropriete s elevent a euros mois et comprennent le chauffage l eau chaude et l entretien des parties communes de l immeuble et du parc de la residence joli parc avec jeux pour enfants la vendeuse est a ce jour exoneree mais comptez sur environ a euros de taxe fonciere par an le prix de l appartement est fixe a euros et les honoraires sont a la charge du vendeur envie d en savoir plus ne loupez pas cette belle opportunite prenez contact avec notre agence transport bus c et au pied de la residence quartier residence mimosas acacias commerces supermarche et boulangerie patisserie dans la residence pizzeria le napoli banque pharmacie bar tabac ecole paul eluard a m centre de ville de poisat a m immeuble l immeuble comporte deux ascenseurs donnant sur chaque palier la presence d un interphone avec visiophone et d un digicode offre un acces encore plus securise a la montee la copropriete a ete entierement ravalee il y a ans seulement aucun travaux important de copropriete n est donc a prevoir vous pourrez aussi profiter d un local a velos confortable et d un parc avec jeux pour enfants au coeur de la residence ce que nous aimons ventes rares dans cet immeuble la fibre est installee prestations soignees et de tres bonnes qualites tous les gros oeuvres ont ete repris il y a ans environ l appartement comporte de nombreux rangements degagement chambres cuisine salle d eau etc bien soumis au statut de la copropriete non charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non dpe vierge pour decouvrir cette reelle opportunite d acquisition contactez moi perrine ,140000.0,70.37,,3.0,45.162304999999996,5.750736,Eybens,15845.0,41624.0,380158.0,Nord,252,133000.0,147000.0,66.8515,73.88850000000001,2.0,4.0,"[154693437, 154469465, 149167845, 151966485, 152913115, 152747367, 152458815, 143129747, 150783367, 154268697, 152508243, 145607233, 152025241, 150509489, 154268679, 153329461, 154181535, 154104569, 150603623, 148228983, 153775825, 142830219, 152288299, 129373595, 154307501, 154104551, 150571851, 154171813]",28
152178197,38400,Saint-Martin-d'Heres,380421.0,localise a saint martin d heres cet appartement acheve en comporte pieces reparties sur m il est pourvu d un sejour double de m d une cuisine equipee avec buanderie et de chambres dont une parentale de m il est egalement dote d une salle de bains pour vos enfants et d un wc separe de nombreux rangement seront a votre disposition ce bien est en super etat double vitrage pvc etc de quoi installer vos meubles de suite cet appartement traversant nord sud est situe au eme etage de l immeuble immeuble avec ascenseur et dispose d un grand balcon qui presente l avantage de laisser entrer plus de lumiere dans la pieces il comporte aussi une place de parking privative et une cave en sous sol ideal pour stocker differentes affaires pour la saison froide vous pourrez compter sur des radiateurs pour un chauffage collectif qui fonctionne au gaz les charges annuelles de copropriete sont de euros chauffage et eau inclus et la taxe fonciere de euros le prix de cet appartement est fixe a euros et les honoraires de l agence sont a la charge du vendeur transport ce bien etant a min des arrets de bus pour grenoble et st martin d heres c n ayez pas d inquietude pour tous vos deplacements quartier avec l ecole paul bert a min ainsi que des commerces proche de la copropriete boulangerie superette cet appartement est bien entoure immeuble immeuble ferme par barriere automatique espace vert ce que nous aimons une grand surface rare sur smh un appartement un tres bonne etat lumineux proche acces rocade ecoles commerces bien soumis au statut de la copropriete non charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non dpe pour decouvrir cette reelle opportunite d acquisition contactez moi gael rudnicki smh immobilier avenue ambroise croizat saint martin d heres nos honoraires ,155000.0,90.0,,5.0,45.166253999999995,5.754487,Saint-Martin-d'Hères,16096.0,41689.0,380421.0,Teyssère,252,147250.0,162750.0,85.5,94.5,4.0,6.0,"[153349107, 154465157, 150843993, 145680331, 153134875, 146749787, 148878621, 154106623, 154388067, 149803503, 154104945, 153004631, 151422235, 150638507]",14
152260255,38130,Echirolles,380151.0,exclusivite echirolles allee joachim du bellay profitez du cadre calme et verdoyant du domaine jean jaures avec ce lumineux et spacieux appartement pieces de m en eme etage avec ascenseur traversant est ouest avec vue degagee sans vis a vis sur les massifs de belledonne et du vercors cote est le sejour et chambres donnent sur le balcon terrasse ensoleille cote ouest cuisine independante et fonctionnelle toute equipee avec cellier attenant eme chambre salle de bains renovee entierement avec douche et baignoire balneo wc separes nombreux rangements double vitrage pvc a l ouest simple vitrage bois a l est tableau electrique aux normes en tres bon etat general chauffage collectif et eau chaude inclus dans les charges grand parc prive au pied de l immeuble cave en sous sols transports commerces et ecoles a proximite transport bus a proximite sncf a km aeroport a km quartier ce quartier au paysage verdoyant et a l ambiance animee abrite habitants qui ont une moyenne d age de ans vivent majoritairement en celibataire et sont principalement proprietaires de leur logement le quartier dispose aux alentours de divers services et infrastructures de transport de commerce d education de culture de sante immeuble copropriete recherchee et tres bien entretenue avec ascenseur et parc prive ce que nous aimons cadre calme et verdoyant etage eleve avec vue degagee et sans vis a vis traversant et lumineux spacieux en tres bon etat bien soumis au statut de la copropriete non charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non dpe d pour decouvrir cette reelle opportunite d acquisition contactez moi pierre mangin moncenis domene bis place stalingrad domene nos honoraires ,169000.0,94.02,,4.0,45.152337,5.704109,Échirolles,15838.0,41619.0,380151.0,Comboire,252,160550.0,177450.0,89.31899999999999,98.721,3.0,5.0,"[153015013, 152430605, 151193785, 153083793, 149940537, 151098161, 149107399]",7
147885711,38100,Grenoble,380185.0,dernier etage appartement pieces cuisine m avec balcon m situe dans une residence de standing clarte vue degagee proximite des espaces verts les stationnements sont reserves aux residents et les acces sont securises par une barriere automatisee ,148000.0,74.85,1975.0,3.0,45.17539,5.70519,Grenoble,15869.0,41642.0,380185.0,Abry,252,140600.0,155400.0,71.10749999999999,78.5925,2.0,4.0,"[150595501, 154708323, 154268699, 151566121, 150604827, 154268697, 154268679, 149803473, 154104631, 142830219, 154104589, 154307501]",12
152667853,38100,Grenoble,380185.0,grenoble rue des eaux claires ideal colocation ou er achat t traversant au er etage lumineux la piece de vie donne sur un grand balcon filant la cuisine separee peut etre ouverte sur le salon chambres et piece d eau double vitrage et chauffage individuel au gaz cave les charges sont de euros an et le foncier an chauffage et eau chaude par chaudiere individuelle les commerces sont au pied de l immeuble ainsi que la poste revoir rafraichissement honoraires charge vendeur contact par sms ou telephone bien propose par un agent commercial transport tram c et e bus devant l immeuble quartier lycee des eaux claires prepas vaucanson a lycee hotelier a immeuble ravalement avec isolation par l exterieur fait recemment ce que nous aimons quartier calme avec ses commerces de proximite et ses ecoles agent commercial bien soumis au statut de la copropriete non charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non dpe vierge pour decouvrir cette reelle opportunite d acquisition contactez moi david morneau partenariat immo rue andre maginot grenoble nos honoraires ,101000.0,68.0,,4.0,45.174532,5.7077089999999995,Grenoble,15869.0,41642.0,380185.0,Abry,252,95950.0,106050.0,64.6,71.4,3.0,5.0,"[151957217, 154104639, 148334333, 150415511, 154561063]",5
153822701,38600,Fontaine,380169.0,fontaine rue baboeuf dans une petite copropriete au calme fermee avec portail automatique proche de l ecole robespierre et de la creche lea blain appartement vendu loue euros euros de charges les locataires sont en place depuis le janvier de type pieces cuisine d une surface habitable de m et bien agence ce t beneficie d une jolie vue degagee sur le parc de la residence cote ouest et sur vercors la cuisine est avec une loggia fermee et un coin buanderie le sejour ouvrant sur un balcon le degagement dessert chambres de m et m avec placards nous retrouvons une salle de bain et des toilettes independants il dispose d une cave transport bus et digue a proximite quartier proche sassenage calme et a proximite des commodites immeuble immeuble de etages comprenant allees avec interphone ce que nous aimons l emplacement calme et proche de toutes commodites la vue son prix appartement traversant bien soumis au statut de la copropriete non charges courantes annuelles de copropriete euros procedure en cours sur la copropriete non dpe vierge pour decouvrir cette reelle opportunite d acquisition contactez moi sarah flotard agence agda cours jean jaures grenoble nos honoraires ,65000.0,58.0,,3.0,45.199626,5.688578,Fontaine,15854.0,41631.0,380169.0,Les Buissonnees,252,61750.0,68250.0,55.099999999999994,60.900000000000006,2.0,4.0,[151972181],1
152430605,38100,Grenoble,380185.0,votre agence guy hoquet vous presente en exclusivite situe a grenoble cet appartement datant de l annee offre pieces reparties sur m il est dote d une salle d eau d une cuisine amenagee de chambres et d un wc de plus cet appartement dispose d une terrasse de m l appartement est localise au premier etage du batiment qui en compte la presence d un interphone offre un acces plus securise a la residence le prix de cet appartement est fixe a euros les charges annuelles de cette copropriete de lots sont de euros prenez contact avec notre equipe pour une premiere visite reference copropriete de lots charges annuelles euros ,169000.0,90.0,2008.0,4.0,45.169094085693,5.742450237273999,Grenoble,15869.0,41644.0,380185.0,Abbaye,252,160550.0,177450.0,85.5,94.5,3.0,5.0,"[153923139, 152260255, 151193785, 149940537, 151098161, 149107399, 148938449, 146598959]",8
150980135,38600,Fontaine,380169.0,charmant t belle vue loue euros par mois dernier etage d une petite copropriete l appartement peut etre bien remis en valeur avec quelques petits travaux bonne rentabilite cave jardin commun faibles charges visite ,70000.0,45.0,1920.0,2.0,45.19231,5.691,Fontaine,15854.0,41629.0,380169.0,Mairie,252,66500.0,73500.0,42.75,47.25,1.0,3.0,[153523401],1
